,정류장이름,정류장ID,위도,경도
0,송천동성원무지개아파트,JUB306101333,35.86543274,127.12181954
1,전북자동차학원,JUB306101334,35.8656265,127.16047943
2,전북자동차학원,JUB306101335,35.86564054,127.16027593
3,덕동,JUB306101336,35.86582356,127.01386496
4,덕동,JUB306101337,35.86584684,127.01375475
5,월드컵경기장남문,JUB306101339,35.86608324,127.06384918
6,송천롯데아파트,JUB306101341,35.8661518,127.11470965
7,송천현대아파트,JUB306101342,35.86617907,127.12706103
8,부동마을,JUB306101343,35.86626607,127.04621871
9,송천현대아파트,JUB306101344,35.8662239,127.12733436
10,부동마을,JUB306101345,35.866307,127.04608744
11,월드컵경기장남문,JUB306101346,35.86631184,127.06381593
12,호성진흥3단지,JUB306101347,35.86634247,127.14731266
13,차량등록사업소,JUB306101348,35.86637629,127.14774518
14,송천롯데아파트,JUB306101349,35.86671868,127.11441981
15,대한산업보건협회.푸른솔아파트,JUB306101352,35.86722828,127.07484278
16,조촌초교,JUB306101353,35.8692523,127.077388
17,감수리,JUB306101354,35.86663278,127.09991732
18,감수리,JUB306101355,35.86702965,127.09995713
19,호남제일문,JUB306101356,35.86762751,127.07153191
20,농수산시장 내,JUB306101357,35.86778567,127.11694495
21,호남제일문,JUB306101359,35.86776036,127.07112831
22,대한산업보건협회.푸른솔아파트,JUB306101362,35.867854,127.07449234
23,송천주공아파트,JUB306101363,35.86783705,127.12751278
24,농수산시장 내,JUB306101364,35.86798443,127.11700919
25,남정리,JUB306101365,35.86804929,127.0180281
26,남정리,JUB306101366,35.86805192,127.01779306
27,조촌초교,JUB306101368,35.86812128,127.0779079
28,송천주공아파트,JUB306101369,35.86810687,127.12722076
29,청복마을입구,JUB306101372,35.86839608,127.04728204
30,청복마을입구,JUB306101373,35.86845692,127.04716206
31,화정마을,JUB306101374,35.86866252,127.14291558
32,배미실새터,JUB306101375,35.86891125,127.15962099
33,화정마을,JUB306101376,35.86917679,127.14196852
34,배미실새터,JUB306101377,35.86917369,127.15973188
35,대송장례식장,JUB306101380,35.8694636,127.1355747
36,농수산시장.메가박스,JUB306101381,35.86879,127.1147298
37,농수산시장.메가박스,JUB306101382,35.86897,127.1146514
38,청복,JUB306101383,35.8702016,127.0393473
39,분내마을,JUB306101384,35.8696382,127.1351696
40,청복,JUB306101387,35.8703278,127.0393466
41,새전주요양병원,JUB306101392,35.87073024,127.07310765
42,새전주요양병원,JUB306101393,35.87076042,127.07280948
43,발단마을,JUB306101395,35.8713261,127.114969
44,여의동전북은행.농협,JUB306101400,35.8709944,127.07692636
45,여의동전북은행.농협,JUB306101402,35.87118379,127.07686164
46,발단마을,JUB306101403,35.8714139,127.1148112
47,초포삼거리,JUB306101406,35.87126792,127.15812863
48,여의동우체국전북은행,JUB306101407,35.8714162,127.07658384
49,초포삼거리,JUB306101408,35.87143892,127.15838306
50,한국도로공사 전주수목원,JUB306101409,35.8720635,127.0534636
51,한국도로공사 전주수목원,JUB306101410,35.87270421,127.05029419
52,여의동우체국,JUB306101411,35.8723613,127.07591729
53,송천정보학교,JUB306101413,35.8757968,127.1262834
54,용흥마을,JUB306101414,35.87312102,127.11370259
55,여의우신아파트,JUB306101415,35.87328843,127.08146851
56,용흥마을,JUB306101416,35.87323252,127.11376208
57,여의우신아파트,JUB306101417,35.8734283,127.08138291
58,완주로고당마을,JUB306101418,35.87349615,127.15109312
59,송천정보학교,JUB306101419,35.8762709,127.127112
60,전주IC,JUB306101420,35.8737809,127.06045605
61,반월주공아파트.오네뜨아파트,JUB306101421,35.87383249,127.07261016
62,반월동 삼오아파트,JUB306101423,35.87385833,127.07013771
63,반월주공아파트.오네뜨아파트,JUB306101425,35.87412321,127.07245896
64,반월동 삼오아파트,JUB306101426,35.8741509,127.07016309
65,전주IC,JUB306101427,35.87426676,127.06047522
66,초포로고당마을,JUB306101428,35.8741145,127.1506003
67,cbs기독교방송,JUB306101433,35.87469125,127.05519734
68,완주로고당마을,JUB306101435,35.87479333,127.15177921
69,번영로용덕마을,JUB306101436,35.87489681,127.05010024
70,비행장,JUB306101437,35.87487833,127.11327864
71,화정리,JUB306101438,35.8749265,127.1415904
72,비행장,JUB306101439,35.87492509,127.113504
73,화정리,JUB306101441,35.875107,127.1416561
74,환경사업소,JUB306101443,35.87531233,127.11102577
75,환경사업소,JUB306101445,35.87544492,127.11083806
76,고당마을,JUB306101446,35.87540405,127.15112865
77,용덕마을입구,JUB306101448,35.87562024,127.04963988
78,남정리입구,JUB306101449,35.87564671,127.01745216
79,반월초교,JUB306101450,35.87566609,127.0757897
80,번영로용덕마을,JUB306101451,35.87570467,127.04841266
81,남정리입구,JUB306101452,35.87579598,127.01766116
82,서당리,JUB306101453,35.8759154,127.0618512
83,남정리입구,JUB306101454,35.8759515,127.0174152
84,초포초교,JUB306101455,35.87593292,127.13965306
85,여의역,JUB306101457,35.87599383,127.08345759
86,여의역,JUB306101458,35.87607435,127.08328641
87,초포초교,JUB306101459,35.8759587,127.1400459
88,성덕,JUB306101460,35.87621671,127.03095478
89,반월초교,JUB306101462,35.87625094,127.07572981
90,성덕,JUB306101463,35.87645612,127.03093526
91,대흥리,JUB306101467,35.87700746,127.03972137
92,대흥리,JUB306101469,35.87727818,127.03941419
93,월곡마을앞,JUB306101476,35.8779065,127.1126074
94,월곡마을앞,JUB306101480,35.87772333,127.11285933
95,신흥마을,JUB306101481,35.8778542,127.09497872
96,신흥마을,JUB306101483,35.87798818,127.09476603
97,실용리,JUB306101484,35.87818071,127.06592533
98,실용리,JUB306101485,35.87826271,127.06606613
99,월곡마을,JUB306101490,35.8783382,127.0609162
100,월곡마을,JUB306101491,35.8783334,127.0610968
101,상중마을,JUB306101493,35.878888,127.1373362
102,상중마을,JUB306101494,35.8794515,127.1373336
103,농은마을,JUB306101496,35.88000647,127.15051623
104,농은마을,JUB306101497,35.88006292,127.15067606
105,회룡마을,JUB306101501,35.88026008,127.10222043
106,회룡마을,JUB306101503,35.88041466,127.10227225
107,용신마을,JUB306101510,35.88230462,127.05955347
108,용신마을,JUB306101511,35.88241399,127.05950143
109,도도리,JUB306101514,35.8839988,127.0173065
110,미산초교,JUB306101515,35.8829579,127.10978066
111,미산초교,JUB306101516,35.88305057,127.10936072
112,미산초교,JUB306101517,35.8832535,127.109426
113,오매마을,JUB306101518,35.88306647,127.13467161
114,미산초교,JUB306101519,35.8829105,127.1092948
115,오매마을,JUB306101521,35.88317201,127.13481216
116,백석제,JUB306101523,35.88356675,127.12869961
117,백석제,JUB306101524,35.88364057,127.12843519
118,평리,JUB306101527,35.88384509,127.09018706
119,평리,JUB306101528,35.88385292,127.09039606
120,도도리,JUB306101529,35.88422788,127.01714148
121,월곡마을,JUB306101531,35.88435986,127.11542915
122,월곡마을,JUB306101534,35.88451513,127.11535737
123,구중리,JUB306101538,35.8846204,127.0772
124,구중리,JUB306101539,35.88533194,127.07695309
125,한사월마을,JUB306101540,35.88534224,127.14874546
126,연봉마을입구,JUB306101541,35.88546297,127.1177341
127,한사월마을,JUB306101542,35.88556311,127.14895151
128,연봉마을입구,JUB306101543,35.88571619,127.11780896
129,암실,JUB306101544,35.8848803,127.066393
130,암실,JUB306101545,35.8848882,127.0663398
131,전당네거리,JUB306101546,35.88661318,127.12921669
132,전당네거리,JUB306101547,35.8867556,127.12895708
133,백석네거리,JUB306101548,35.88683883,127.12962516
134,백석네거리,JUB306101549,35.88698345,127.12969941
135,현대에코르아파트후문,JUB305100730,35.82300677,127.11795216
136,현대에코르아파트후문,JUB305100732,35.82327219,127.11815648
137,전주제일고 입구,JUB305100733,35.8232333,127.15447909
138,만절리고개,JUB305100734,35.82352817,127.08120102
139,천사마을,JUB305100735,35.82349591,127.15924108
140,천사마을,JUB305100737,35.82357488,127.15846603
141,하늘채아파트,JUB305100738,35.82375513,127.11584018
142,홍산로 경찰청,JUB305100740,35.82380993,127.10625959
143,홍산로 경찰청,JUB305100741,35.82383969,127.1056791
144,백제대로중산공원,JUB305100746,35.8242611,127.1224763
145,전주고등학교,JUB305100747,35.82425445,127.15292865
146,전주고등학교,JUB305100748,35.8242705,127.1525654
147,국립축산과학원,JUB305100751,35.82490383,127.06391654
148,어은골,JUB305100758,35.8244905,127.13255888
149,현대에코르아파트,JUB305100759,35.82461453,127.11607978
150,혁신도시입구,JUB305100762,35.8249595,127.071243
151,기전중.기전여고,JUB305100765,35.82505656,127.10129958
152,경찰청,JUB305100766,35.82516699,127.10481248
153,호반베르디움아파트,JUB305100769,35.8252457,127.10836797
154,유연로중산공원,JUB305100770,35.82523671,127.12046394
155,혁신도시입구,JUB305100771,35.82614218,127.07076367
156,기전중.기전여고,JUB305100772,35.82532252,127.10080626
157,마전교.본병원,JUB305100773,35.82531421,127.11505463
158,경찰청,JUB305100776,35.82542716,127.1048341
159,유연로중산공원,JUB305100777,35.82543987,127.12094987
160,호반베르디움아파트,JUB305100778,35.82539224,127.10831305
161,마전교.본병원,JUB305100779,35.82548646,127.11496336
162,한국방송통신대,JUB305100782,35.82597915,127.14030958
163,서신로마전교,JUB305100783,35.82601545,127.11580966
164,서신우신아파트,JUB305100787,35.82626336,127.12302775
165,진북동양아파트,JUB305100793,35.82664947,127.13684468
166,서신유창아파트,JUB305100794,35.82666764,127.12246259
167,서신성당,JUB305100795,35.82667274,127.11851213
168,서신성당,JUB305100803,35.8270564,127.11873762
169,기자촌입구.한옥마을서해그랑블,JUB305100804,35.82708046,127.15365306
170,서부신시가지아이파크,JUB305100805,35.82730591,127.10574482
171,서신신협,JUB305100807,35.82733207,127.11563285
172,서부신시가지아이파크,JUB305100809,35.82747521,127.10620049
173,서신신협,JUB305100813,35.82776457,127.11588987
174,기자촌입구.한옥마을서해그랑블,JUB305100814,35.82776073,127.15429251
175,전용리,JUB305100816,35.82805427,127.12148674
176,전용리,JUB305100818,35.82836358,127.12176071
177,서신초교.아이파크이편한세상,JUB305100828,35.8289759,127.12634262
178,서낭당,JUB305100829,35.82899531,127.15396039
179,서낭당,JUB305100831,35.82905338,127.15423527
180,서신초교.아이파크이편한세상,JUB305100833,35.82916245,127.12608594
181,서신동주민센터,JUB305100855,35.83046736,127.11573814
182,서신동주민센터,JUB305100860,35.83139685,127.11589385
183,서곡그린공원,JUB305100868,35.8318029,127.10377881
184,서곡주공,JUB305100871,35.83193609,127.09734126
185,서신현대아파트,JUB305100876,35.83213953,127.11761223
186,이마트,JUB305100877,35.83209104,127.12083358
187,서신제일비사벌아파트,JUB305100878,35.83203405,127.11370662
188,서곡주공,JUB305100880,35.83220955,127.09742206
189,이마트,JUB305100883,35.83229843,127.12084046
190,서신현대아파트,JUB305100884,35.83230921,127.11764444
191,서신제일비사벌아파트,JUB305100885,35.8323177,127.1135736
192,서곡그린공원,JUB305100886,35.83235824,127.10305582
193,서신신일아파트,JUB305100889,35.83276897,127.11231278
194,서곡초교,JUB305100890,35.83287355,127.09970528
195,서신신일아파트,JUB305100891,35.83289774,127.11198306
196,서곡현대아파트,JUB305100892,35.83291087,127.0994101
197,KT정보센터,JUB305100912,35.83375079,127.11855733
198,서신남양아파트,JUB305100914,35.83367417,127.1152634
199,서신광진산업아파트,JUB305100916,35.8337847,127.10994674
200,서신중흥아파트,JUB305100919,35.83408798,127.11538568
201,서신광진산업아파트,JUB305100920,35.83411478,127.1110082
202,광진선수촌아파트,JUB305100921,35.83396213,127.11787983
203,서곡엘지아파트,JUB305100923,35.8342444,127.0992055
204,서곡엘지아파트,JUB305100924,35.83425003,127.09868432
205,서신로중흥아파트,JUB305100932,35.83480092,127.11567315
206,서신로중흥아파트,JUB305100935,35.83489342,127.11605605
207,서일초교,JUB305100949,35.83544123,127.11413318
208,서곡마을,JUB305100951,35.83574861,127.09846544
209,서일초교,JUB305100953,35.83570818,127.11400487
210,여울초교,JUB305100962,35.83628984,127.11205578
211,여울초교,JUB305100963,35.83637476,127.11231118
212,서곡광장,JUB305100987,35.83789306,127.09981619
213,전주세무서.한국환경공단,JUB305100988,35.83775456,127.10266344
214,전주세무서.한국환경공단,JUB305100998,35.83844825,127.10229825
215,서신로이편한세상,JUB305101003,35.83866914,127.10800307
216,서신로이편한세상,JUB305101008,35.83889384,127.10774238
217,비아마을입구,JUB305101996,35.77897196,127.09956801
218,전북선거관리위원회,JUB305102000,35.81353899,127.10480025
219,전북선거관리위원회,JUB305102001,35.81372298,127.10401216
220,국립무형유산원,JUB305102012,35.81075971,127.15718728
221,교육대학교,JUB305102014,35.81048588,127.15401613
222,교육대학교,JUB305102019,35.80901653,127.15334569
223,동서학거산황궁아파트,JUB305102021,35.80678798,127.15377155
224,거산황궁아파트,JUB305102022,35.80588599,127.15251646
225,남고사입구,JUB305102023,35.80737619,127.15795883
226,안심마을.한국농수산대학,JUB305132014,35.8248626,127.068046
227,완산체련공원내,JUB305132076,35.76754554,127.10245669
228,완산체련공원내,JUB305132077,35.76770826,127.10252122
229,안산마을.삼천동종점,JUB305132091,35.80132299,127.08025861
230,호동마을입구,JUB305132099,35.79418865,127.08284165
231,호동마을,JUB305132100,35.79004903,127.08131838
232,호동마을,JUB305132101,35.79006841,127.08149515
233,옥성골든카운티,JUB305132102,35.76619097,127.09369666
234,옥성골든카운티,JUB305132103,35.7661722,127.09359734
235,평화동종점,JUB305132104,35.77817471,127.12225419
236,평화동종점,JUB305132105,35.77802464,127.1226872
237,문정마을,JUB305132106,35.77781936,127.1279211
238,문정마을,JUB305132107,35.77799535,127.12733296
239,문정초교,JUB305132108,35.7751079,127.12812767
240,문정초교,JUB305132109,35.77512521,127.12802794
241,안심마을.한국농수산대학,JUB305132147,35.8251263,127.0686734
242,승암마을,JUB305320355,35.80965565,127.16223517
243,하가더루벤스아파트,JUB306032042,35.8458897,127.10918317
244,죽절리마을안,JUB302032220,35.8570832,127.2197765
245,전북대국제교류어학원,JUB305032080,35.84525276,127.13051093
246,지사울공원,JUB305032159,35.82961498,127.0181453
247,지사울공원,JUB305032160,35.82970673,127.01834339
248,동암차돌학교,JUB305032179,35.81097716,127.09381692
249,동암차돌학교,JUB305032180,35.81095237,127.09411596
250,전주대학교정문,JUB305032181,35.81339495,127.09412141
251,전주대학교정문,JUB305032182,35.81275489,127.09421603
252,시외고속간이터미널,JUB305032183,35.8701616,127.0689158
253,시외고속간이터미널,JUB305032184,35.8703712,127.069535
254,월평마을,JUB305032186,35.83423664,127.07426866
255,한국전기안전공사정문,JUB305032277,35.83562543,127.05700526
256,한국전기안전공사정문,JUB305032278,35.83586986,127.05599513
257,씨티병원,JUB305032285,35.81569,127.11202151
258,신원아침도시.힐스테이트,JUB305032286,35.81633783,127.11187044
259,국립축산과학원,JUB305032288,35.82540047,127.06056845
260,국립축산과학원,JUB305032289,35.82678639,127.06261063
261,반월동농협,JUB305032290,35.87402808,127.06406688
262,반월동농협,JUB305032291,35.87422617,127.06404241
263,대야,JUB305032292,35.79258606,127.04274653
264,청연,JUB305032293,35.784944,127.0237696
265,약암입구,JUB305032294,35.84232277,127.27324165
266,연봉마을,JUB305032295,35.89082073,127.12102042
267,한국출판문화산업진흥원,JUB305032297,35.83863535,127.06310675
268,한국출판문화산업진흥원,JUB305032298,35.83832929,127.06315462
269,새완주병원,JUB305032299,35.9574618,127.1253479
270,새완주병원,JUB305032300,35.9576391,127.1258239
271,대지마을,JUB305032302,35.8576737,127.14319628
272,대지마을,JUB305032303,35.85806945,127.14308131
273,교육대학교전주천서로,JUB305032304,35.81016151,127.15403064
274,국립무형유산원,JUB305032305,35.81064505,127.15871713
275,덕동마을,JUB305032312,36.0661385,127.1919573
276,test0722,JUB305032313,35.9441492,127.2396643
277,메가월드,JUB305032314,35.8698105,127.112454
278,전주시양묘장,JUB305032317,35.8241393,127.1794784
279,전주시양묘장,JUB305032318,35.8242298,127.1795887
280,동부대로여의역,JUB305032319,35.8756177,127.0841438
281,삼천동종점,JUB305032320,35.8018819,127.0796587
282,혁신이노팰리스,JUB305032321,35.8454984,127.0617583
283,JTV전주방송,JUB305032322,35.8459724,127.0829642
284,JTV전주방송,JUB305032323,35.8460525,127.0826759
285,중화산영무예다음현대아파트,JUB305032324,35.8112572,127.1317143
286,삼천동종점,JUB305032325,35.8016922,127.0795712
287,중화산동오페라하우스,JUB305032326,35.8113166,127.1319686
288,혁신이노팰리스,JUB305032327,35.8459396,127.0616009
289,혁신도시입구,JUB305032329,35.8245534,127.0703239
290,신덕마을,JUB305032330,35.7844056,127.0724211
291,신덕마을,JUB305032331,35.7843513,127.0723716
292,삼례사거리,JUB305032332,35.9110678,127.0723103
293,상용화기술센터,JUB305032333,35.8584192,127.0866481
294,상용화기술센터,JUB305032334,35.8587544,127.0871226
295,전북테크노파크,JUB305032335,35.8589049,127.083705
296,전북테크노파크,JUB305032336,35.8593694,127.0824621
297,마당재사거리,JUB305032337,35.8238429,127.1614752
298,설경마을,JUB305032338,35.8807898,127.1934476
299,실로암의집,JUB305032339,35.8800836,127.1887863
300,상관전,JUB305032340,35.8755938,127.1888592
301,상관전,JUB305032341,35.8758466,127.1890133
302,관전마을,JUB305032342,35.8721958,127.1892934
303,하관전,JUB305032343,35.868309,127.1889431
304,하관전,JUB305032344,35.8681741,127.1890765
305,상분토,JUB305032345,35.8680669,127.2289228
306,상분토,JUB305032346,35.8681382,127.2285681
307,단지,JUB305032347,35.9340741,127.2688715
308,단지,JUB305032348,35.9340647,127.2687053
309,백운암마을,JUB305032349,35.895453,127.2419025
310,백운암마을,JUB305032350,35.8956511,127.2417911
311,대흥리,JUB305032351,35.8776497,127.2435334
312,대흥리,JUB305032352,35.8775509,127.2437331
313,동부대로고려병원,JUB305032353,35.8407513,127.1680661
314,동부대로고려병원,JUB305032354,35.8409056,127.168453
315,황조리마을,JUB305032355,35.8837206,127.3131117
316,황조리마을,JUB305032356,35.8839368,127.3129561
317,전통춤전수관,JUB305032357,35.7780408,127.2291269
318,전통춤전수관,JUB305032358,35.7781315,127.2293922
319,한국국토정보공사,JUB305032359,35.8387262,127.0656677
320,한국국토정보공사,JUB305032360,35.8385462,127.0657573
321,전북도립미술관,JUB305032361,35.7291083,127.1101678
322,차량등록사업소앞,JUB305032362,35.8679981,127.1472287
323,전북창조경제혁신센터,JUB305032363,35.8162474,127.1057628
324,전북창조경제혁신센터,JUB305032364,35.8162305,127.1061115
325,호성유원아파트,JUB305032365,35.8585547,127.153752
326,땟골마을,JUB305032366,35.8407133,127.0183363
327,땟골마을,JUB305032367,35.8406049,127.0183037
328,왕벚꽃마을,JUB305032368,35.7373169,127.1206723
329,왕벚꽃마을,JUB305032369,35.7373625,127.1208159
330,봉동오투그란데,JUB305032370,35.9951106,127.1303445
331,대율마을,JUB305032371,35.7849141,127.0235042
332,전주천.서학예술마을,JUB305032372,35.8099217,127.1513001
333,신평마을,JUB305032373,35.8939217,127.0592656
334,신평마을,JUB305032374,35.8940026,127.0591875
335,건지산이지움,JUB305032375,35.8453963,127.1477652
336,명성아파트,JUB305032376,35.8771889,127.0783473
337,육육걸즈,JUB305032377,35.7925302,127.0829759
338,육육걸즈,JUB305032378,35.7926247,127.0829366
339,데크항공사거리,JUB305032379,35.9541518,127.1252638
340,데크항공사거리,JUB305032380,35.9541522,127.1254024
341,기전대재활승마장,JUB305032381,35.8245861,126.9967549
342,기전대재활승마장,JUB305032382,35.8246319,126.9969262
343,원평종점,JUB305032383,35.7099699,126.991006
344,원평종점,JUB305032384,35.7099162,126.9911058
345,용진원주아파트,JUB305032385,35.9252687,127.1719388
346,고산농협,JUB305032386,35.9753476,127.2044494
347,원이문,JUB305032387,35.8316228,126.9994795
348,토종한봉꿀농장,JUB305032388,35.9207296,127.3067044
349,원이문,JUB305032389,35.8317307,126.9994014
350,토종한봉꿀농장,JUB305032390,35.9206892,127.3068264
351,서당리,JUB305032391,35.8746321,127.0642577
352,우석대학교,JUB305032392,35.9149452,127.0681731
353,목련마을,JUB305032393,35.7862034,127.0709176
354,목련마을,JUB305032394,35.7862391,127.0707957
355,주정마을,JUB305032395,35.8891924,127.1047367
356,주정마을,JUB305032396,35.8892146,127.1046424
357,에코더샵1차,JUB305032397,35.8731038,127.1292427
358,에코휴먼빌,JUB305032398,35.8725593,127.1339642
359,에코데시앙네스트,JUB305032399,35.8763837,127.1374362
360,자연초등학교,JUB305032400,35.8770714,127.135295
361,에코스위첸,JUB305032401,35.8793652,127.1305983
362,에코데시앙4블럭,JUB305032402,35.8732938,127.1294301
363,에코데시앙5블럭,JUB305032403,35.8727121,127.1337863
364,에코자이2차,JUB305032404,35.8756041,127.136044
365,자연초등학교,JUB305032405,35.8768187,127.1352186
366,에코스위첸,JUB305032406,35.8790768,127.130655
367,진기마을종점,JUB305032407,35.888865,127.0946779
368,진기마을종점,JUB305032408,35.8887838,127.0946617
369,연봉마을,JUB305032409,35.8908754,127.1211479
370,만성시티프라디움,JUB305032410,35.839777,127.0746089
371,만성시티프라디움,JUB305032411,35.8388133,127.0736286
372,만성도시상가,JUB305032412,35.8420079,127.0782733
373,만성도시상가,JUB305032413,35.8422609,127.0784492
374,법원.검찰청.만성중흥S클래스,JUB305032414,35.8447105,127.0776389
375,만성골드클래스정문,JUB305032415,35.8461031,127.0788275
376,만성골드클래스정문,JUB305032416,35.8469706,127.0793877
377,법원.검찰청.만성에코르,JUB305032417,35.8448357,127.0773503
378,TBN전주교통방송,JUB305032418,35.847896,127.0810328
379,TBN전주교통방송,JUB305032419,35.8480058,127.0814974
380,전라북도정신건강복지센터,JUB305032420,35.848068,127.0838226
381,만성골드클래스후문,JUB305032421,35.8492752,127.0783678
382,만성골드클래스후문,JUB305032422,35.8491651,127.0778368
383,용정마을,JUB305032423,35.8496591,127.0747555
384,용정마을,JUB305032424,35.8494439,127.0750889
385,양현초등학교,JUB305032425,35.8457128,127.0729704
386,양현초등학교,JUB305032426,35.8453816,127.0723798
387,전주지방법원.검찰청,JUB305032427,35.8437428,127.0742556
388,전주지방법원.검찰청,JUB305032428,35.8439959,127.0744314
389,에코시티상가,JUB305032429,35.8709795,127.1274581
390,에코시티상가,JUB305032430,35.8721074,127.1277186
391,정류장예정지역,JUB305032431,35.8776292,127.120348
392,정류장예정지역,JUB305032432,35.877737,127.1202367
393,만성동로 만성시티프라디움,JUB305032433,35.8398432,127.0772661
394,만성동로 제일풍경채아파트,JUB305032434,35.839772,127.0775322
395,예정지,JUB305032435,35.8738667,127.1378576
396,예정지,JUB305032436,35.8738496,127.1381457
397,평화코오롱아파트후문,JUB305032437,35.7931216,127.1363076
398,왜망실입구,JUB305032438,35.8169871,127.1930621
399,왜망실입구,JUB305032439,35.8169242,127.1931343
400,용정마을.하나로클럽,JUB305032440,35.8517717,127.0760632
401,용정마을.하나로클럽,JUB305032441,35.851647,127.0764847
402,에코도시상가,JUB305032442,35.8739237,127.124132
403,에코도시상가,JUB305032443,35.8731559,127.1236593
404,백오동삼거리,JUB305032444,35.7216606,127.0375371
405,백오동삼거리,JUB305032445,35.7216148,127.0373494
406,모악호수마을,JUB305032446,35.7280011,127.1200254
407,모악호수마을,JUB305032447,35.7277121,127.1198941
408,원상림입구,JUB305032448,35.8136747,127.0706503
409,원상림입구,JUB305032449,35.8138022,127.0710039
410,이작마을,JUB305032450,35.8761667,127.027322
411,매암마을,JUB305032451,35.8760376,127.0277171
412,감수리주유소,JUB305032452,35.8654224,127.1006158
413,감수리주유소,JUB305032453,35.865332,127.1005553
414,녹동마을.상운리입구,JUB305032454,35.8884837,127.1572692
415,녹동마을.상운리입구,JUB305032455,35.888646,127.157274
416,기린대로 월드컵경기장,JUB305032456,35.8694907,127.0703816
417,대성동종점,JUB305032457,35.8004534,127.1690185
418,전주한옥마을대성공영주차장입구,JUB305032459,35.8001237,127.1704143
419,교육대학교,JUB305032460,35.808757,127.1532378
420,동서학거산황궁아파트,JUB305032461,35.8065891,127.1537176
421,서원로이동교,JUB305032462,35.8131442,127.1141276
422,비전대학교입구,JUB305032463,35.806547,127.0957418
423,승암마을,JUB305032464,35.8083126,127.1624255
424,송천서호아파트,JUB305032465,35.8558785,127.1188214
425,호반2차정문,JUB305032466,35.8406576,127.0639841
426,고산사입구,JUB305032467,35.9350544,127.2059475
427,고산사입구,JUB305032468,35.9350547,127.2060639
428,승덕마을,JUB305032469,35.8802637,127.2133114
429,승덕마을,JUB305032470,35.8802092,127.2131676
430,묘동마을입구,JUB305032471,35.7892895,127.2287491
431,묘동마을입구,JUB305032472,35.7892178,127.2289374
432,안덕신기마을,JUB305032473,35.6788908,127.0881816
433,안덕신기마을,JUB305032474,35.6790891,127.0881585
434,수청마을,JUB305032475,35.847676,127.0337723
435,수청마을,JUB305032476,35.8477432,127.0336722
436,오성풍류학교,JUB305032477,35.9043366,127.2444702
437,배매산,JUB305032478,35.9508351,127.1256453
438,배매산,JUB305032479,35.9488863,127.1252221
439,봉동읍생활복지센터,JUB305032480,35.9419219,127.1646843
440,전북대종점,JUB305032481,35.8494278,127.1275788
441,도도리입구,JUB305032482,35.8763707,127.0203284
442,항공대대입구,JUB305032483,35.8782358,127.0200291
443,항공대대입구,JUB305032484,35.8787213,127.0196716
444,전북도립미술관 창작미술센터,JUB305032485,35.7668805,127.2117065
445,전북도립미술관 창작미술센터,JUB305032486,35.7670247,127.2116728
446,화심교회,JUB305032487,35.8422079,127.2743827
447,둔산코아루1차아파트,JUB305032488,35.9618481,127.126515
448,상관농협,JUB305032489,35.7682839,127.2103849
449,도도리입구,JUB305032490,35.876388,127.0201288
450,천잠로.우미린1차아파트,JUB305032491,35.7986911,127.1011127
451,효천우미린1차아파트,JUB305032492,35.7988636,127.101455
452,천잠로.대방노블랜드,JUB305032493,35.7957596,127.1034514
453,천잠로.대방노블랜드,JUB305032494,35.7958417,127.1037498
454,농협공판장교차로,JUB305032495,35.7935442,127.1069705
455,농협공판장교차로,JUB305032496,35.794048,127.106636
456,효천대방노블랜드,JUB305032497,35.7970393,127.1060015
457,효천리버클래스아파트,JUB305032498,35.7972926,127.1062659
458,효천초등학교,JUB305032499,35.7988017,127.1045541
459,효천초등학교,JUB305032500,35.7985881,127.1053963
460,효천우미린2차아파트,JUB305032501,35.799654,127.1060108
461,효천우미린2차아파트,JUB305032502,35.7999073,127.1062751
462,원의암마을,JUB305032503,35.7963142,127.2344623
463,원의암마을,JUB305032504,35.7961836,127.2345291
464,전주천.서학예술마을,JUB305032505,35.810165,127.1512547
465,정비공단입구,JUB305032506,35.8465268,127.0889689
466,고려온천아파트,JUB305032507,35.9240826,127.0537998
467,원쌍정,JUB305032508,35.9219508,127.055153
468,원용암마을,JUB305032509,35.9577203,127.1381827
469,봉덕교삼거리,JUB305032510,35.8678389,127.2493261
470,신촌새터,JUB305032511,35.8117406,127.2823069
471,원신촌마을,JUB305032512,35.8088428,127.2803612
472,봉덕교삼거리,JUB305032513,35.8678617,127.2494756
473,신촌새터,JUB305032514,35.8116867,127.2824454
474,원신촌마을,JUB305032515,35.8088566,127.2804995
475,반곡삼거리,JUB305032516,35.8442,127.2869788
476,반곡삼거리,JUB305032517,35.844155,127.2870177
477,두억삼거리,JUB305032518,35.8932992,127.1873329
478,두억삼거리,JUB305032519,35.8934344,127.1873213
479,동성마을,JUB305032520,35.6969174,127.1214894
480,동성마을,JUB305032521,35.6968855,127.1213679
481,마치교,JUB305032522,35.7802009,127.2234877
482,마치교,JUB305032523,35.7801275,127.2229458
483,당마마을입구,JUB305032524,35.8672374,127.015596
484,당마마을입구,JUB305032525,35.867323,127.0155789
485,세내로농협공판장,JUB305032526,35.7931159,127.1108547
486,함대루.농협공판장,JUB305032527,35.7943477,127.108403
487,에코더샵2차,JUB305032528,35.8783246,127.1337937
488,세병호입구,JUB305032529,35.8788305,127.1326558
489,남고사아파트입구,JUB305032530,35.8065327,127.1579338
490,남고사아파트입구,JUB305032531,35.8066136,127.1578615
